"Image_FileName_brightfield","Image_PathName_brightfield","Metadata_fld","Metadata_channel","Metadata_parent","Metadata_original","Metadata_zst","Metadata_timepoint","Metadata_well"
"r14c11f01p01-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch2","000012095203__2019-12-11T17_47_31-Measurement_3","r14c11f01p01-ch2sk1fk1fl1","01","sk1","N11"
"r14c11f01p01-ch2sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch2","000012095203__2019-12-11T17_47_31-Measurement_3","r14c11f01p01-ch2sk2fk1fl1","01","sk2","N11"
"r14c11f01p02-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch2","000012095203__2019-12-11T17_47_31-Measurement_3","r14c11f01p02-ch2sk1fk1fl1","02","sk1","N11"
"r14c11f01p02-ch2sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch2","000012095203__2019-12-11T17_47_31-Measurement_3","r14c11f01p02-ch2sk2fk1fl1","02","sk2","N11"
"r14c11f01p03-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch2","000012095203__2019-12-11T17_47_31-Measurement_3","r14c11f01p03-ch2sk1fk1fl1","03","sk1","N11"
"r14c11f01p03-ch2sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch2","000012095203__2019-12-11T17_47_31-Measurement_3","r14c11f01p03-ch2sk2fk1fl1","03","sk2","N11"
"r14c11f01p04-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch2","000012095203__2019-12-11T17_47_31-Measurement_3","r14c11f01p04-ch2sk1fk1fl1","04","sk1","N11"
"r14c11f01p04-ch2sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch2","000012095203__2019-12-11T17_47_31-Measurement_3","r14c11f01p04-ch2sk2fk1fl1","04","sk2","N11"
"r14c11f01p05-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch2","000012095203__2019-12-11T17_47_31-Measurement_3","r14c11f01p05-ch2sk1fk1fl1","05","sk1","N11"
"r14c11f01p05-ch2sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch2","000012095203__2019-12-11T17_47_31-Measurement_3","r14c11f01p05-ch2sk2fk1fl1","05","sk2","N11"
